"DeclarableId","ULOC","CC","COCO","PC","LLOC"
"com.google.gson.GsonBuilder://disableHtmlEscaping$[513:9,516:2]",4,1,0,0,0
"com.google.gson.GsonBuilder://setDateFormat$[534:9,538:2]",4,1,0,1,0
"com.google.gson.GsonBuilder://setDateFormat$[554:9,558:2]",5,1,0,1,0
"com.google.gson.GsonBuilder://setDateFormat$[575:9,580:2]",6,1,0,2,0
"com.google.gson.GsonBuilder://registerTypeAdapter$[604:9,623:2]",19,8,5,2,0
"com.google.gson.GsonBuilder://registerTypeAdapterFactory$[637:9,641:2]",5,1,0,1,0
"com.google.gson.GsonBuilder://registerTypeHierarchyAdapter$[657:9,671:2]",14,6,4,2,0
"com.google.gson.GsonBuilder://serializeSpecialFloatingPointValues$[693:9,696:2]",4,1,0,0,0
"com.google.gson.GsonBuilder://disableJdkUnsafe$[714:9,717:2]",4,1,0,0,0
"com.google.gson.GsonBuilder://addReflectionAccessFilter$[739:9,743:2]",5,1,0,1,0
"com.google.gson.GsonBuilder://create$[751:9,769:2]",16,1,0,0,0
"com.google.gson.GsonBuilder://addTypeAdaptersForDate$[771:10,801:2]",26,9,10,4,0
"com.google.gson.JsonDeserializer://deserialize$[94:9,95:31]",2,1,0,3,0
"com.google.gson.internal.sql.SqlDateTypeAdapter://SqlDateTypeAdapter.constructor$[50:10,51:2]",2,1,0,0,0
"com.google.gson.internal.sql.SqlDateTypeAdapter://read$[54:9,69:2]",15,3,2,1,0
"com.google.gson.internal.sql.SqlDateTypeAdapter://write$[72:9,82:2]",10,2,1,2,0
"com.google.gson.internal.$Gson$Preconditions://$Gson$Preconditions.constructor$[35:10,37:2]",3,1,0,0,0
"com.google.gson.internal.$Gson$Preconditions://checkNotNull$[45:20,50:2]",6,2,1,1,0
"com.google.gson.internal.$Gson$Preconditions://checkArgument$[52:16,56:2]",5,2,1,1,0
"com.google.gson.internal.bind.NumberTypeAdapter://NumberTypeAdapter.constructor$[43:10,45:2]",3,1,0,1,0
"com.google.gson.internal.bind.NumberTypeAdapter://newFactory$[47:17,55:2]",5,2,1,1,0
"com.google.gson.internal.bind.NumberTypeAdapter://getFactory$[57:16,63:2]",7,3,2,1,0
"com.google.gson.internal.bind.NumberTypeAdapter://read$[65:19,77:2]",12,4,1,1,0
"com.google.gson.internal.bind.NumberTypeAdapter://write$[79:19,81:2]",3,1,0,2,0
"com.google.gson.internal.bind.CollectionTypeAdapterFactory://CollectionTypeAdapterFactory.constructor$[39:9,41:2]",3,1,0,1,0
"com.google.gson.internal.bind.CollectionTypeAdapterFactory://create$[44:13,59:2]",12,2,1,2,0
"com.google.gson.internal.JsonReaderInternalAccess://promoteNameToValue$[31:18,31:79]",1,1,0,1,0
"com.google.gson.internal.bind.JsonTreeReader://JsonTreeReader.constructor$[67:9,70:2]",4,1,0,1,0
"com.google.gson.internal.bind.JsonTreeReader://beginArray$[72:19,77:2]",6,1,0,0,0
"com.google.gson.internal.bind.JsonTreeReader://endArray$[79:19,86:2]",8,2,1,0,0
"com.google.gson.internal.bind.JsonTreeReader://beginObject$[88:19,92:2]",5,1,0,0,0
"com.google.gson.internal.bind.JsonTreeReader://endObject$[94:19,102:2]",9,2,1,0,0
"com.google.gson.internal.bind.JsonTreeReader://hasNext$[104:19,107:2]",4,3,1,0,0
"com.google.gson.internal.bind.JsonTreeReader://peek$[109:19,150:2]",41,18,23,0,0
"com.google.gson.internal.bind.JsonTreeReader://peekStack$[152:10,154:2]",3,1,0,0,0
"com.google.gson.internal.bind.JsonTreeReader://popStack$[156:10,160:2]",5,1,0,0,0
"com.google.gson.internal.bind.JsonTreeReader://expect$[162:10,167:2]",6,2,1,1,0
"com.google.gson.internal.bind.JsonTreeReader://nextName$[169:10,177:2]",9,2,1,1,0
"com.google.gson.internal.bind.JsonTreeReader://nextName$[179:19,181:2]",3,1,0,0,0
"com.google.gson.internal.bind.JsonTreeReader://nextString$[183:19,194:2]",12,4,3,0,0
"com.google.gson.internal.bind.JsonTreeReader://nextBoolean$[196:19,203:2]",8,2,1,0,0
"com.google.gson.internal.bind.JsonTreeReader://nextNull$[205:19,211:2]",7,2,1,0,0
"com.google.gson.internal.bind.JsonTreeReader://nextDouble$[213:19,228:2]",16,7,6,0,0
"com.google.gson.internal.bind.JsonTreeReader://nextLong$[230:19,242:2]",13,4,3,0,0
"com.google.gson.internal.bind.JsonTreeReader://nextInt$[244:19,256:2]",13,4,3,0,0
"com.google.gson.internal.bind.JsonTreeReader://nextJsonElement$[258:2,269:2]",12,5,2,0,0
"com.google.gson.internal.bind.JsonTreeReader://close$[271:19,274:2]",4,1,0,0,0
"com.google.gson.internal.bind.JsonTreeReader://skipValue$[276:19,299:2]",15,5,1,0,0
"com.google.gson.internal.bind.JsonTreeReader://toString$[301:19,303:2]",3,1,0,0,0
"com.google.gson.internal.bind.JsonTreeReader://promoteNameToValue$[305:9,311:2]",7,1,0,0,0
"com.google.gson.internal.bind.JsonTreeReader://push$[313:10,321:2]",9,2,1,1,0
"com.google.gson.internal.bind.JsonTreeReader://getPath$[323:10,347:2]",22,11,20,1,0
"com.google.gson.internal.bind.JsonTreeReader://getPreviousPath$[349:19,351:2]",3,1,0,0,0
"com.google.gson.internal.bind.JsonTreeReader://getPath$[353:19,355:2]",3,1,0,0,0
"com.google.gson.internal.bind.JsonTreeReader://locationString$[357:10,359:2]",3,1,0,0,0
"com.google.gson.JsonIOException://JsonIOException.constructor$[28:9,30:2]",3,1,0,1,0
"com.google.gson.JsonIOException://JsonIOException.constructor$[32:9,34:2]",3,1,0,2,0
"com.google.gson.JsonIOException://JsonIOException.constructor$[42:9,44:2]",3,1,0,1,0
"com.google.gson.FieldAttributes://FieldAttributes.constructor$[44:9,46:2]",3,1,0,1,0
"com.google.gson.FieldAttributes://getDeclaringClass$[51:9,53:2]",3,1,0,0,0
"com.google.gson.FieldAttributes://getName$[58:9,60:2]",3,1,0,0,0
"com.google.gson.FieldAttributes://getDeclaredType$[78:9,80:2]",3,1,0,0,0
"com.google.gson.FieldAttributes://getDeclaredClass$[98:9,100:2]",3,1,0,0,0
"com.google.gson.FieldAttributes://getAnnotation$[109:32,111:2]",3,1,0,1,0
"com.google.gson.FieldAttributes://getAnnotations$[119:9,121:2]",3,1,0,0,0
"com.google.gson.FieldAttributes://hasModifier$[133:9,135:2]",3,1,0,1,0
"com.google.gson.FieldAttributes://toString$[138:9,140:2]",3,1,0,0,0
"com.google.gson.ToNumberStrategy://readNumber$[69:9,69:60]",1,1,0,1,0
"com.google.gson.internal.Streams://Streams.constructor$[37:10,39:2]",3,1,0,0,0
"com.google.gson.internal.Streams://parse$[44:16,67:2]",19,6,6,1,0
"com.google.gson.internal.Streams://write$[72:16,74:2]",3,1,0,2,0
"com.google.gson.internal.Streams://writerForAppendable$[76:16,78:2]",3,2,1,1,0
"com.google.gson.internal.bind.SerializationDelegatingTypeAdapter://getSerializationDelegate$[13:18,13:59]",1,1,0,0,0
"com.google.gson.internal.Primitives://Primitives.constructor$[28:10,28:24]",1,1,0,0,0
"com.google.gson.internal.Primitives://isPrimitive$[33:16,35:2]",3,2,1,1,0
"com.google.gson.internal.Primitives://isWrapperType$[43:16,53:2]",11,9,1,1,0
"com.google.gson.internal.Primitives://wrap$[65:20,76:2]",12,10,9,1,0
"com.google.gson.internal.Primitives://unwrap$[88:20,99:2]",12,10,9,1,0
"com.google.gson.internal.bind.ArrayTypeAdapter://ArrayTypeAdapter.constructor$[57:9,61:2]",5,1,0,3,0
"com.google.gson.internal.bind.ArrayTypeAdapter://read$[63:19,92:2]",25,6,6,1,0
"com.google.gson.internal.bind.ArrayTypeAdapter://write$[94:19,107:2]",12,3,2,2,0
"com.google.gson.internal.JavaVersion://determineMajorJavaVersion$[28:17,31:2]",4,1,0,0,0
"com.google.gson.internal.JavaVersion://getMajorJavaVersion$[34:9,43:2]",10,3,2,1,0
"com.google.gson.internal.JavaVersion://parseDotted$[46:17,58:2]",13,5,4,1,0
"com.google.gson.internal.JavaVersion://extractBeginningInt$[60:17,75:2]",16,5,5,1,0
"com.google.gson.internal.JavaVersion://getMajorJavaVersion$[80:16,82:2]",3,1,0,0,0
"com.google.gson.internal.JavaVersion://isJava9OrLater$[87:16,89:2]",3,1,0,0,0
"com.google.gson.internal.JavaVersion://JavaVersion.constructor$[91:10,91:26]",1,1,0,0,0
"com.google.gson.Gson://Gson.constructor$[233:9,243:2]",11,1,0,0,0
"com.google.gson.Gson://Gson.constructor$[245:2,344:2]",76,2,1,21,0
"com.google.gson.Gson://newBuilder$[353:9,355:2]",3,1,0,0,0
"com.google.gson.Gson://excluder$[362:9,364:2]",3,1,0,0,0
"com.google.gson.Gson://fieldNamingStrategy$[371:9,373:2]",3,1,0,0,0
"com.google.gson.Gson://serializeNulls$[381:9,383:2]",3,1,0,0,0
"com.google.gson.Gson://htmlSafe$[391:9,393:2]",3,1,0,0,0
"com.google.gson.Gson://doubleAdapter$[395:10,417:2]",7,4,3,1,0
"com.google.gson.Gson://floatAdapter$[419:10,444:2]",7,5,4,1,0
"com.google.gson.Gson://checkValidFloatingPoint$[446:9,452:2]",7,3,2,1,0
"com.google.gson.Gson://longAdapter$[454:17,474:2]",7,4,3,1,0
"com.google.gson.Gson://atomicLongAdapter$[476:17,486:2]",4,1,0,1,0
"com.google.gson.Gson://atomicLongArrayAdapter$[488:17,513:2]",4,4,3,1,0
"com.google.gson.Gson://getAdapter$[526:13,584:2]",44,10,11,1,0
"com.google.gson.Gson://getDelegateAdapter$[636:13,658:2]",19,6,9,2,0
"com.google.gson.Gson://getAdapter$[666:13,668:2]",3,1,0,1,0
"com.google.gson.Gson://toJsonTree$[685:9,690:2]",6,2,1,1,0
"com.google.gson.Gson://toJsonTree$[710:9,714:2]",5,1,0,2,0
"com.google.gson.Gson://toJson$[732:9,737:2]",6,2,1,1,0
"com.google.gson.Gson://toJson$[757:9,761:2]",5,1,0,2,0
"com.google.gson.Gson://toJson$[781:9,787:2]",7,3,2,2,0
"com.google.gson.Gson://toJson$[809:9,816:2]",8,2,1,3,0
"com.google.gson.Gson://toJson$[832:9,852:2]",20,3,2,3,0
"com.google.gson.Gson://toJson$[861:9,865:2]",5,1,0,1,0
"com.google.gson.Gson://toJson$[875:9,882:2]",8,2,1,2,0
"com.google.gson.Gson://newJsonWriter$[896:9,908:2]",13,3,2,1,0
"com.google.gson.Gson://newJsonReader$[918:9,922:2]",5,1,0,1,0
"com.google.gson.Gson://toJson$[937:9,955:2]",19,3,2,2,0
"com.google.gson.Gson://fromJson$[981:13,984:2]",4,1,0,2,0
"com.google.gson.Gson://fromJson$[1013:13,1015:2]",3,1,0,2,0
"com.google.gson.Gson://fromJson$[1042:13,1048:2]",7,2,1,2,0
"com.google.gson.Gson://fromJson$[1074:13,1077:2]",4,1,0,2,0
"com.google.gson.Gson://fromJson$[1106:13,1108:2]",3,1,0,2,0
"com.google.gson.Gson://fromJson$[1135:13,1140:2]",6,1,0,2,0
"com.google.gson.Gson://assertFullConsumption$[1142:17,1152:2]",11,5,4,2,0
"com.google.gson.Gson://fromJson$[1185:13,1187:2]",3,1,0,2,0
"com.google.gson.Gson://fromJson$[1219:13,1247:2]",24,6,6,2,0
"com.google.gson.Gson://fromJson$[1270:13,1273:2]",4,1,0,2,0
"com.google.gson.Gson://fromJson$[1299:13,1301:2]",3,1,0,2,0
"com.google.gson.Gson://fromJson$[1325:13,1330:2]",6,2,1,2,0
"com.google.gson.Gson://toString$[1376:9,1381:2]",6,1,0,0,0
"com.google.gson.internal.bind.DefaultDateTypeAdapter://DefaultDateTypeAdapter.constructor$[94:10,100:2]",7,2,1,2,0
"com.google.gson.internal.bind.DefaultDateTypeAdapter://DefaultDateTypeAdapter.constructor$[102:10,111:2]",10,3,2,2,0
"com.google.gson.internal.bind.DefaultDateTypeAdapter://DefaultDateTypeAdapter.constructor$[113:10,122:2]",10,3,2,3,0
"com.google.gson.internal.bind.DefaultDateTypeAdapter://write$[127:9,139:2]",11,2,1,2,0
"com.google.gson.internal.bind.DefaultDateTypeAdapter://read$[142:9,149:2]",8,2,1,1,0
"com.google.gson.internal.bind.DefaultDateTypeAdapter://deserializeToDate$[151:10,166:2]",15,4,4,1,0
"com.google.gson.internal.bind.DefaultDateTypeAdapter://toString$[169:9,176:2]",8,3,2,0,0
"com.google.gson.internal.bind.ObjectTypeAdapter://ObjectTypeAdapter.constructor$[49:10,52:2]",4,1,0,2,0
"com.google.gson.internal.bind.ObjectTypeAdapter://newFactory$[54:17,64:2]",4,2,1,1,0
"com.google.gson.internal.bind.ObjectTypeAdapter://getFactory$[66:16,72:2]",7,3,2,1,0
"com.google.gson.internal.bind.ObjectTypeAdapter://tryBeginNesting$[78:10,89:2]",10,3,1,2,0
"com.google.gson.internal.bind.ObjectTypeAdapter://readTerminal$[92:10,107:2]",14,5,1,2,0
"com.google.gson.internal.bind.ObjectTypeAdapter://read$[109:19,167:2]",43,13,23,1,0
"com.google.gson.internal.bind.ObjectTypeAdapter://write$[169:19,184:2]",13,3,2,2,0
"com.google.gson.internal.sql.SqlTimestampTypeAdapter://SqlTimestampTypeAdapter.constructor$[29:10,31:2]",3,1,0,1,0
"com.google.gson.internal.sql.SqlTimestampTypeAdapter://read$[34:9,37:2]",4,2,1,1,0
"com.google.gson.internal.sql.SqlTimestampTypeAdapter://write$[40:9,42:2]",3,1,0,2,0
"com.google.gson.JsonElement://JsonElement.constructor$[40:9,41:2]",2,1,0,0,0
"com.google.gson.JsonElement://deepCopy$[49:18,49:40]",1,1,0,0,0
"com.google.gson.JsonElement://isJsonArray$[56:9,58:2]",3,1,0,0,0
"com.google.gson.JsonElement://isJsonObject$[65:9,67:2]",3,1,0,0,0
"com.google.gson.JsonElement://isJsonPrimitive$[74:9,76:2]",3,1,0,0,0
"com.google.gson.JsonElement://isJsonNull$[84:9,86:2]",3,1,0,0,0
"com.google.gson.JsonElement://getAsJsonObject$[97:9,102:2]",6,2,1,0,0
"com.google.gson.JsonElement://getAsJsonArray$[113:9,118:2]",6,2,1,0,0
"com.google.gson.JsonElement://getAsJsonPrimitive$[129:9,134:2]",6,2,1,0,0
"com.google.gson.JsonElement://getAsJsonNull$[146:9,151:2]",6,2,1,0,0
"com.google.gson.JsonElement://getAsBoolean$[161:9,163:2]",3,1,0,0,0
"com.google.gson.JsonElement://getAsNumber$[174:9,176:2]",3,1,0,0,0
"com.google.gson.JsonElement://getAsString$[186:9,188:2]",3,1,0,0,0
"com.google.gson.JsonElement://getAsDouble$[199:9,201:2]",3,1,0,0,0
"com.google.gson.JsonElement://getAsFloat$[212:9,214:2]",3,1,0,0,0
"com.google.gson.JsonElement://getAsLong$[225:9,227:2]",3,1,0,0,0
