"DeclarableId","ULOC","CC","COCO","PC","LLOC"
"org.antlr.v4.tool.Rule://isFragment$[316:8,322:1]",7,4,4,0,0
"org.antlr.v4.tool.Rule://hashCode$[325:8,325:49]",1,1,0,0,0
"org.antlr.v4.tool.Rule://equals$[328:8,338:1]",9,3,2,1,0
"org.antlr.v4.tool.Rule://toString$[341:11,348:4]",8,3,2,0,0
"org.antlr.v4.tool.ast.PredAST://PredAST.constructor$[12:8,14:1]",3,1,0,1,0
"org.antlr.v4.tool.ast.PredAST://PredAST.constructor$[16:8,16:37]",1,1,0,1,0
"org.antlr.v4.tool.ast.PredAST://PredAST.constructor$[17:11,17:44]",1,1,0,1,0
"org.antlr.v4.tool.ast.PredAST://PredAST.constructor$[18:11,18:56]",1,1,0,2,0
"org.antlr.v4.tool.ast.PredAST://dupNode$[21:8,21:54]",1,1,0,0,0
"org.antlr.v4.tool.ast.PredAST://visit$[24:8,24:66]",1,1,0,1,0
"org.antlr.v4.codegen.model.decl.ContextRuleGetterDecl://ContextRuleGetterDecl.constructor$[16:8,18:1]",3,1,0,4,0
"org.antlr.v4.codegen.model.decl.ContextRuleGetterDecl://ContextRuleGetterDecl.constructor$[20:8,24:1]",5,1,0,5,0
"org.antlr.v4.codegen.model.decl.ContextRuleGetterDecl://getSignatureDecl$[27:8,29:1]",3,1,0,0,0
"org.antlr.v4.automata.TailEpsilonRemover://TailEpsilonRemover.constructor$[26:8,28:1]",3,1,0,1,0
"org.antlr.v4.automata.TailEpsilonRemover://visitState$[31:8,57:1]",22,12,21,1,0
"org.antlr.v4.codegen.model.Recognizer://Recognizer.constructor$[49:8,84:1]",31,7,7,1,0
"org.antlr.v4.codegen.model.Recognizer://translateTokenStringsToTarget$[86:18,102:1]",14,4,3,2,0
"org.antlr.v4.codegen.model.Recognizer://translateTokenStringToTarget$[104:18,117:1]",12,4,3,2,0
"org.antlr.v4.tool.DefaultToolListener://DefaultToolListener.constructor$[16:8,16:59]",1,1,0,1,0
"org.antlr.v4.tool.DefaultToolListener://info$[19:8,24:1]",6,2,1,1,0
"org.antlr.v4.tool.DefaultToolListener://error$[27:8,34:1]",8,2,1,1,0
"org.antlr.v4.tool.DefaultToolListener://warning$[37:8,44:1]",8,2,1,1,0
"org.antlr.v4.tool.Alternative://Alternative.constructor$[55:11,55:82]",1,1,0,2,0
"org.antlr.v4.tool.Alternative://resolvesToToken$[58:8,63:1]",6,4,3,2,0
"org.antlr.v4.tool.Alternative://resolvesToAttributeDict$[66:8,72:1]",7,5,4,2,0
"org.antlr.v4.tool.Alternative://resolveToAttribute$[77:8,79:1]",3,1,0,2,0
"org.antlr.v4.tool.Alternative://resolveToAttribute$[85:8,106:1]",19,7,7,3,0
"org.antlr.v4.tool.Alternative://resolvesToLabel$[109:8,114:1]",6,3,2,2,0
"org.antlr.v4.tool.Alternative://resolvesToListLabel$[117:8,122:1]",6,3,2,2,0
"org.antlr.v4.tool.Alternative://getAnyLabelDef$[124:8,128:1]",5,2,1,1,0
"org.antlr.v4.tool.Alternative://resolveToRule$[131:8,138:4]",8,4,3,1,0
"org.antlr.v4.codegen.model.VisitorFile://VisitorFile.constructor$[37:8,62:1]",24,7,9,2,1
"org.antlr.v4.codegen.model.LL1AltBlock://LL1AltBlock.constructor$[18:8,28:1]",8,1,0,3,0
"org.antlr.v4.tool.ast.PlusBlockAST://PlusBlockAST.constructor$[14:8,17:1]",4,1,0,1,0
"org.antlr.v4.tool.ast.PlusBlockAST://PlusBlockAST.constructor$[19:8,22:1]",4,1,0,3,0
"org.antlr.v4.tool.ast.PlusBlockAST://isGreedy$[25:8,27:1]",3,1,0,0,0
"org.antlr.v4.tool.ast.PlusBlockAST://dupNode$[30:8,30:64]",1,1,0,0,0
"org.antlr.v4.tool.ast.PlusBlockAST://visit$[33:8,33:66]",1,1,0,1,0
"org.antlr.v4.codegen.model.SrcOp://SrcOp.constructor$[29:8,29:64]",1,1,0,1,0
"org.antlr.v4.codegen.model.SrcOp://SrcOp.constructor$[30:8,35:1]",6,2,1,2,0
"org.antlr.v4.codegen.model.SrcOp://getOuterMostAltCodeBlock$[38:8,50:1]",13,4,4,0,0
"org.antlr.v4.codegen.model.SrcOp://getContextName$[53:8,57:1]",5,3,2,0,0
"org.antlr.v4.codegen.target.CSharpTarget://CSharpTarget.initializer$[103:1,118:1]",15,1,0,0,0
"org.antlr.v4.codegen.target.CSharpTarget://CSharpTarget.constructor$[120:8,122:1]",3,1,0,1,0
"org.antlr.v4.codegen.target.CSharpTarget://getTargetCharValueEscape$[125:8,127:1]",3,1,0,0,0
"org.antlr.v4.codegen.target.CSharpTarget://getReservedWords$[130:11,132:1]",3,1,0,0,0
"org.antlr.v4.codegen.target.CSharpTarget://escapeWord$[135:11,137:1]",3,1,0,1,0
"org.antlr.v4.codegen.target.CSharpTarget://isATNSerializedAsInts$[140:8,142:1]",3,1,0,0,0
"org.antlr.v4.codegen.target.CSharpTarget://escapeChar$[145:11,147:1]",3,1,0,1,0
"org.antlr.v4.codegen.target.JavaScriptTarget://JavaScriptTarget.constructor$[41:8,43:1]",3,1,0,1,0
"org.antlr.v4.codegen.target.JavaScriptTarget://getReservedWords$[46:11,48:1]",3,1,0,0,0
"org.antlr.v4.codegen.target.JavaScriptTarget://getInlineTestSetWordSize$[51:8,53:1]",3,1,0,0,0
"org.antlr.v4.codegen.target.JavaScriptTarget://wantsBaseListener$[56:8,58:1]",3,1,0,0,0
"org.antlr.v4.codegen.target.JavaScriptTarget://wantsBaseVisitor$[61:8,63:1]",3,1,0,0,0
"org.antlr.v4.codegen.target.JavaScriptTarget://supportsOverloadedMethods$[66:8,68:1]",3,1,0,0,0
"org.antlr.v4.codegen.target.JavaScriptTarget://isATNSerializedAsInts$[71:8,73:1]",3,1,0,0,0
"org.antlr.v4.codegen.model.ListenerDispatchMethod://ListenerDispatchMethod.constructor$[13:8,16:1]",4,1,0,2,0
"org.antlr.v4.codegen.model.ThrowRecognitionException://ThrowRecognitionException.constructor$[20:8,28:1]",6,1,0,3,0
"org.antlr.v4.codegen.model.decl.ContextRuleListIndexedGetterDecl://ContextRuleListIndexedGetterDecl.constructor$[12:8,14:1]",3,1,0,3,0
"org.antlr.v4.codegen.model.decl.ContextRuleListIndexedGetterDecl://ContextRuleListIndexedGetterDecl.constructor$[16:8,18:1]",3,1,0,4,0
"org.antlr.v4.codegen.model.decl.ContextRuleListIndexedGetterDecl://getArgType$[21:8,23:1]",3,1,0,0,0
"org.antlr.v4.codegen.model.decl.ContextRuleListIndexedGetterDecl://getSignatureDecl$[26:8,28:1]",3,1,0,0,0
"org.antlr.v4.codegen.model.TokenInfo://TokenInfo.constructor$[7:8,10:1]",4,1,0,2,0
"org.antlr.v4.codegen.model.TokenInfo://toString$[13:8,18:1]",6,1,0,0,0
"org.antlr.v4.codegen.model.ExceptionClause://ExceptionClause.constructor$[16:8,23:1]",6,1,0,3,0
"org.antlr.v4.codegen.model.decl.ContextTokenGetterDecl://ContextTokenGetterDecl.constructor$[15:8,17:1]",3,1,0,3,0
"org.antlr.v4.codegen.model.decl.ContextTokenGetterDecl://ContextTokenGetterDecl.constructor$[19:8,22:1]",4,1,0,4,0
"org.antlr.v4.codegen.model.decl.ContextTokenGetterDecl://getSignatureDecl$[25:8,27:1]",3,1,0,0,0
"org.antlr.v4.codegen.model.chunk.SetNonLocalAttr://SetNonLocalAttr.constructor$[17:8,24:1]",6,1,0,6,0
"org.antlr.v4.codegen.model.VisitorDispatchMethod://VisitorDispatchMethod.constructor$[11:8,13:1]",3,1,0,1,0
"org.antlr.v4.codegen.model.chunk.TokenPropertyRef_pos://TokenPropertyRef_pos.constructor$[13:8,15:1]",3,1,0,2,0
"org.antlr.v4.codegen.target.Python2Target://Python2Target.initializer$[47:1,61:1]",14,1,0,0,0
"org.antlr.v4.codegen.target.Python2Target://Python2Target.constructor$[63:8,65:1]",3,1,0,1,0
"org.antlr.v4.codegen.target.Python2Target://getTargetCharValueEscape$[68:8,70:1]",3,1,0,0,0
"org.antlr.v4.codegen.target.Python2Target://getReservedWords$[73:11,75:1]",3,1,0,0,0
"org.antlr.v4.codegen.target.Python2Target://wantsBaseListener$[78:8,80:1]",3,1,0,0,0
"org.antlr.v4.codegen.target.Python2Target://wantsBaseVisitor$[83:8,85:1]",3,1,0,0,0
"org.antlr.v4.codegen.target.Python2Target://supportsOverloadedMethods$[88:8,90:1]",3,1,0,0,0
"org.antlr.v4.codegen.model.LexerFile://LexerFile.constructor$[21:8,28:1]",8,1,0,2,0
"org.antlr.v4.codegen.model.decl.TokenTypeDecl://TokenTypeDecl.constructor$[13:8,15:1]",3,1,0,2,0
"org.antlr.v4.codegen.model.RuleSempredFunction://RuleSempredFunction.constructor$[13:8,15:1]",3,1,0,3,0
"org.antlr.v4.codegen.Target://Target.initializer$[35:1,47:1]",12,1,0,0,0
"org.antlr.v4.codegen.Target://Target.constructor$[49:11,51:1]",3,1,0,1,0
"org.antlr.v4.codegen.Target://getTargetCharValueEscape$[60:8,62:1]",3,1,0,0,0
"org.antlr.v4.codegen.Target://addEscapedChar$[64:18,66:1]",3,1,0,2,0
"org.antlr.v4.codegen.Target://addEscapedChar$[68:18,70:1]",3,1,0,3,0
"org.antlr.v4.codegen.Target://getLanguage$[72:8,72:52]",1,1,0,0,0
"org.antlr.v4.codegen.Target://getCodeGenerator$[74:8,76:1]",3,1,0,0,0
"org.antlr.v4.codegen.Target://getVersion$[86:8,88:1]",3,1,0,0,0
"org.antlr.v4.codegen.Target://getTemplates$[90:21,105:1]",14,4,4,0,0
"org.antlr.v4.codegen.Target://getReservedWords$[107:20,107:50]",1,1,0,0,0
"org.antlr.v4.codegen.Target://escapeIfNeeded$[109:8,111:1]",3,2,1,1,0
"org.antlr.v4.codegen.Target://escapeWord$[113:11,115:1]",3,1,0,1,0
"org.antlr.v4.codegen.Target://genFile$[117:11,120:1]",4,1,0,3,0
"org.antlr.v4.codegen.Target://getTokenTypeAsTargetLabel$[128:8,136:1]",7,2,1,2,0
"org.antlr.v4.codegen.Target://getTokenTypesAsTargetLabels$[138:8,144:1]",7,2,1,2,0
"org.antlr.v4.codegen.Target://getTargetStringLiteralFromString$[165:8,193:1]",25,10,11,2,0
"org.antlr.v4.codegen.Target://appendUnicodeEscapedCodePoint$[195:9,200:1]",6,2,1,3,0
"org.antlr.v4.codegen.Target://appendUnicodeEscapedCodePoint$[209:11,211:1]",3,1,0,2,0
"org.antlr.v4.codegen.Target://getTargetStringLiteralFromString$[213:8,215:1]",3,1,0,1,0
"org.antlr.v4.codegen.Target://getTargetStringLiteralFromANTLRStringLiteral$[217:8,219:1]",3,1,0,3,0
"org.antlr.v4.codegen.Target://getTargetStringLiteralFromANTLRStringLiteral$[237:8,323:1]",63,19,35,4,0
"org.antlr.v4.codegen.Target://shouldUseUnicodeEscapeForCodePointInDoubleQuotedString$[325:11,336:1]",7,4,2,1,0
"org.antlr.v4.codegen.Target://encodeInt16AsCharEscape$[339:8,366:1]",24,8,7,1,0
"org.antlr.v4.codegen.Target://escapeChar$[368:11,370:1]",3,1,0,1,0
"org.antlr.v4.codegen.Target://getLoopLabel$[372:8,374:1]",3,1,0,1,0
"org.antlr.v4.codegen.Target://getLoopCounter$[376:8,378:1]",3,1,0,1,0
"org.antlr.v4.codegen.Target://getListLabel$[380:8,384:1]",5,1,0,1,0
"org.antlr.v4.codegen.Target://getRuleFunctionContextStructName$[386:8,391:1]",6,2,1,1,0
"org.antlr.v4.codegen.Target://getAltLabelContextStructName$[393:8,395:1]",3,1,0,1,0
"org.antlr.v4.codegen.Target://getRuleFunctionContextStructName$[402:8,408:1]",7,2,1,1,0
"org.antlr.v4.codegen.Target://getImplicitTokenLabel$[412:8,421:1]",10,2,1,1,0
"org.antlr.v4.codegen.Target://getImplicitSetLabel$[424:8,428:1]",5,1,0,1,0
"org.antlr.v4.codegen.Target://getImplicitRuleLabel$[430:8,434:1]",5,1,0,1,0
"org.antlr.v4.codegen.Target://getElementListName$[436:8,440:1]",5,1,0,1,0
"org.antlr.v4.codegen.Target://getElementName$[442:8,451:1]",9,4,3,1,0
"org.antlr.v4.codegen.Target://getRecognizerFileName$[456:8,460:1]",5,1,0,1,0
"org.antlr.v4.codegen.Target://getListenerFileName$[465:8,470:1]",6,1,0,1,0
"org.antlr.v4.codegen.Target://getVisitorFileName$[475:8,480:1]",6,1,0,1,0
"org.antlr.v4.codegen.Target://getBaseListenerFileName$[485:8,490:1]",6,1,0,1,0
"org.antlr.v4.codegen.Target://getBaseVisitorFileName$[495:8,500:1]",6,1,0,1,0
"org.antlr.v4.codegen.Target://getSerializedATNSegmentLimit$[526:8,528:1]",3,1,0,0,0
"org.antlr.v4.codegen.Target://getInlineTestSetWordSize$[536:8,536:52]",1,1,0,0,0
"org.antlr.v4.codegen.Target://grammarSymbolCausesIssueInGeneratedCode$[538:8,570:1]",24,8,5,1,0
"org.antlr.v4.codegen.Target://visibleGrammarSymbolCausesIssueInGeneratedCode$[573:11,575:1]",3,1,0,1,0
"org.antlr.v4.codegen.Target://templatesExist$[577:8,579:1]",3,1,0,0,0
"org.antlr.v4.codegen.Target://loadTemplates$[581:11,615:1]",11,2,1,0,0
"org.antlr.v4.codegen.Target://loadTemplatesHelper$[617:9,629:1]",13,3,3,1,0
"org.antlr.v4.codegen.Target://wantsBaseListener$[634:8,636:1]",3,1,0,0,0
"org.antlr.v4.codegen.Target://wantsBaseVisitor$[641:8,643:1]",3,1,0,0,0
"org.antlr.v4.codegen.Target://supportsOverloadedMethods$[648:8,650:1]",3,1,0,0,0
"org.antlr.v4.codegen.Target://isATNSerializedAsInts$[652:8,654:1]",3,1,0,0,0
"org.antlr.v4.codegen.Target://needsHeader$[657:8,657:46]",1,1,0,0,0
"org.antlr.v4.codegen.OutputModelFactory://getGrammar$[32:1,32:21]",1,1,0,0,0
"org.antlr.v4.codegen.OutputModelFactory://getGenerator$[34:1,34:29]",1,1,0,0,0
"org.antlr.v4.codegen.OutputModelFactory://setController$[36:1,36:53]",1,1,0,1,0
"org.antlr.v4.codegen.OutputModelFactory://getController$[38:1,38:38]",1,1,0,0,0
"org.antlr.v4.codegen.OutputModelFactory://parserFile$[40:1,40:39]",1,1,0,1,0
"org.antlr.v4.codegen.OutputModelFactory://parser$[42:1,42:31]",1,1,0,1,0
"org.antlr.v4.codegen.OutputModelFactory://lexerFile$[44:1,44:37]",1,1,0,1,0
"org.antlr.v4.codegen.OutputModelFactory://lexer$[46:1,46:28]",1,1,0,1,0
"org.antlr.v4.codegen.OutputModelFactory://rule$[48:1,48:26]",1,1,0,1,0
"org.antlr.v4.codegen.OutputModelFactory://rulePostamble$[50:1,50:57]",1,1,0,2,0
"org.antlr.v4.codegen.OutputModelFactory://alternative$[54:1,54:64]",1,1,0,2,0
"org.antlr.v4.codegen.OutputModelFactory://finishAlternative$[56:1,56:72]",1,1,0,2,0
"org.antlr.v4.codegen.OutputModelFactory://epsilon$[58:1,58:60]",1,1,0,2,0
"org.antlr.v4.codegen.OutputModelFactory://ruleRef$[60:1,60:70]",1,1,0,3,0
"org.antlr.v4.codegen.OutputModelFactory://tokenRef$[62:1,62:71]",1,1,0,3,0
"org.antlr.v4.codegen.OutputModelFactory://stringRef$[64:1,64:55]",1,1,0,2,0
"org.antlr.v4.codegen.OutputModelFactory://set$[66:1,66:69]",1,1,0,3,0
"org.antlr.v4.codegen.OutputModelFactory://wildcard$[68:1,68:58]",1,1,0,2,0
"org.antlr.v4.codegen.OutputModelFactory://action$[70:1,70:34]",1,1,0,1,0
"org.antlr.v4.codegen.OutputModelFactory://sempred$[72:1,72:35]",1,1,0,1,0
"org.antlr.v4.codegen.OutputModelFactory://getChoiceBlock$[74:1,74:85]",1,1,0,3,0
"org.antlr.v4.codegen.OutputModelFactory://getEBNFBlock$[76:1,76:69]",1,1,0,2,0
"org.antlr.v4.codegen.OutputModelFactory://getLL1ChoiceBlock$[78:1,78:70]",1,1,0,2,0
"org.antlr.v4.codegen.OutputModelFactory://getComplexChoiceBlock$[80:1,80:74]",1,1,0,2,0
"org.antlr.v4.codegen.OutputModelFactory://getLL1EBNFBlock$[82:1,82:72]",1,1,0,2,0
"org.antlr.v4.codegen.OutputModelFactory://getComplexEBNFBlock$[84:1,84:76]",1,1,0,2,0
"org.antlr.v4.codegen.OutputModelFactory://getLL1Test$[86:1,86:60]",1,1,0,2,0
"org.antlr.v4.codegen.OutputModelFactory://needsImplicitLabel$[88:1,88:56]",1,1,0,2,0
"org.antlr.v4.codegen.OutputModelFactory://getRoot$[92:1,92:28]",1,1,0,0,0
"org.antlr.v4.codegen.OutputModelFactory://getCurrentRuleFunction$[94:1,94:38]",1,1,0,0,0
"org.antlr.v4.codegen.OutputModelFactory://getCurrentOuterMostAlt$[96:1,96:37]",1,1,0,0,0
"org.antlr.v4.codegen.OutputModelFactory://getCurrentBlock$[98:1,98:28]",1,1,0,0,0
"org.antlr.v4.codegen.OutputModelFactory://getCurrentOuterMostAlternativeBlock$[100:1,100:63]",1,1,0,0,0
"org.antlr.v4.codegen.OutputModelFactory://getCodeBlockLevel$[102:1,102:24]",1,1,0,0,0
